dia_da_prova_realizada,nota,nota_redacao,horario_da_prova,sexo,estado_civil,escolaridade,estado_realizado_em,cidade_realizado_em,bairro,cidade_nascimento,estado_nascimento,APROVADO
2017-09-01,5.95,1.7,NOITE,FEMININO,CASADO,SUPERIOR INCOMPLETO,MG,MINAS GERAIS,PEDRA AZUL,BELO HORIZONTE,MG,SIM
2016-08-13,5.95,1.2,NOITE,MASCULINO,CASADO,SUPERIOR,MG,MINAS GERAIS,LUXEMBURGO,BELO HORIZONTE,MG,SIM
2016-09-08,5.9,1.9,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,PARQUE DAS ARVORES,LORENA,SP,SIM
2016-05-08,5.9,1.4,MANHA,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,MG,MINAS GERAIS,SANTA TEREZINHA,BELO HORIZONTE,MG,SIM
2016-08-08,5.9,1.4,NOITE,MASCULINO,CASADO,SUPERIOR,MG,MINAS GERAIS,HAVAI,BELO HORIZONTE,MG,SIM
2016-07-30,5.85,1.6,NOITE,MASCULINO,SOLTEIRO,ESPECIALIZACAO,MG,MINAS GERAIS,VILA SANTA RITA,PEDRO LEOPOLDO,MG,SIM
2016-12-08,5.85,1.6,MANHA,FEMININO,CASADO,NIVEL TECNICO,MG,MINAS GERAIS,EYMARD,BELO HORIZONTE,MG,SIM
2017-01-16,5.8,1.3,NOITE,FEMININO,DIVORCIADO,SUPERIOR INCOMPLETO,MG,MINAS GERAIS,JARDIM VITORIA,BELO HORIZONTE,MG,SIM
2016-02-08,5.8,0.8,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,AEROPORTO INDUSTRIAL,SETE LAGOAS,MG,SIM
2016-06-08,5.75,2.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,DIAMANTE (BARREIRO),BELO HORIZONTE,MG,SIM
2017-01-14,5.75,1.5,MANHA,MASCULINO,SOLTEIRO,ESPECIALIZACAO,MG,MINAS GERAIS,CENTRO,DIVINO,MG,SIM
2017-01-16,5.7,1.2,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MG,MINAS GERAIS,CENTRO,CARMO DO PARANAABA,MG,SIM
2016-08-13,5.7,1.2,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MG,MINAS GERAIS,MARIA HELENA (JUSTINOPOLIS),BELO HORIZONTE,MG,SIM
2016-02-08,5.7,0.7,MANHA,MASCULINO,CASADO,NIVEL TECNICO,MG,MINAS GERAIS,BERNARDO MONTEIRO,BELO HORIZONTE,MG,SIM
2016-02-08,5.7,0.7,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MG,MINAS GERAIS,JARDIM DOS COMERCIARIOS (VENDA NOVA),BELO HORIZONTE,MG,SIM
2016-02-08,5.7,0.7,MANHA,MASCULINO,CASADO,SUPERIOR,MG,MINAS GERAIS,CASTELO,SAO FRANCISCO,PB,SIM
2016-02-08,5.7,0.7,MANHA,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,MG,MINAS GERAIS,JAQUELINE,BELO HORIZONTE,MG,SIM
2016-07-08,5.65,1.4,MANHA,FEMININO,DIVORCIADO,ENSINO MEDIO,MG,MINAS GERAIS,PLANALTO,BELO HORIZONTE,MG,SIM
2016-09-08,5.6,1.6,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,SENHOR DOS PASSOS,ENTRE RIOS DE MINAS,MG,SIM
2017-01-15,5.55,1.8,MANHA,FEMININO,DIVORCIADO,SUPERIOR,MG,MINAS GERAIS,JARDIM BRASILIA,BETIM,MG,SIM
2017-08-01,5.55,1.3,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,CENTRO,BELO HORIZONTE,MG,SIM
2017-01-16,5.5,1.5,NOITE,FEMININO,SOLTEIRO,NIVEL TECNICO,MG,MINAS GERAIS,MINASLANDIA (P MAIO),BELO HORIZONTE,MG,SIM
2016-08-08,5.5,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,CASTELO,BELO HORIZONTE,MG,SIM
2017-01-16,5.45,1.7,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,INCONFIDENTES,CONTAGEM,MG,SIM
2016-09-08,5.45,1.7,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,CENTRO,PAPAGAIOS,MG,SIM
2016-01-08,5.45,1.2,NOITE,FEMININO,CASADO,ESPECIALIZACAO,MG,MINAS GERAIS,PRADO,MACAPA,AP,SIM
2017-09-01,5.45,1.2,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MG,MINAS GERAIS,SAO CRISTOVAO,PARA DE MINAS,MG,SIM
2017-01-16,5.35,1.6,NOITE,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MG,MINAS GERAIS,SAO FRANCISCO DE ASSIS,BELO HORIZONTE,MG,SIM
2017-01-15,5.25,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,"ITAPOAO, ZONA RURAL",PARAOPEBA,MG,SIM
2016-09-08,5.25,1.5,MANHA,FEMININO,CASADO,ENSINO MEDIO,MG,MINAS GERAIS,NOVO LETICIA,BELO HORIZONTE,MG,SIM
2017-01-16,5.25,1.5,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,NOVO PROGRESSO,BELO HORIZONTE,MG,SIM
2016-07-30,5.2,1.2,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,URCA,BELO HORIZONTE,MG,SIM
2017-01-15,5.15,1.4,MANHA,MASCULINO,CASADO,NIVEL TECNICO,MG,MINAS GERAIS,NOSSA SENHORA DA CONCEICAO,ABAETETUBA,PA,SIM
2017-01-14,5.15,0.9,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MG,MINAS GERAIS,COMUNIDADE DOS VIEIRA,BELO HORIZONTE,MG,SIM
2016-02-08,5.0,0.5,MANHA,MASCULINO,CASADO,SUPERIOR,MG,MINAS GERAIS,CENTRO,RIO VERMELHO,MG,SIM
2016-02-08,4.95,0.7,MANHA,FEMININO,DIVORCIADO,SUPERIOR,MG,MINAS GERAIS,ZONA RURAL,PEDRO LEOPOLDO,MG,NAO
2016-07-30,8.1,2.1,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA ROSA,SETE QUEDAS,MS,SIM
2016-12-08,8.0,2.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ALTOS DO INDAIA,CORONEL VIVIDA,PR,SIM
2016-07-08,7.9,1.4,MANHA,MASCULINO,DIVORCIADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,SANTA FE,JUIZ DE FORA,MG,SIM
2016-06-08,7.85,2.1,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,COLORADO,PR,SIM
2016-07-28,7.55,1.8,NOITE,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,CENTRO,GUARA,SP,SIM
2016-06-08,7.5,2.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,RIO BRILHANTE,MS,SIM
2016-06-08,7.45,2.2,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,PARQUE NOVA DOURADOS,DOURADOS,MS,SIM
2016-08-08,7.45,1.7,NOITE,MASCULINO,CASADO,ESPECIALIZACAO,MS,MATO GROSSO DO SUL,JARDIM NOBRE,ROLANDIA,PR,SIM
2016-05-08,7.4,1.9,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,JARDIM CLIMAX,IVINHEMA,MS,SIM
2016-08-08,7.35,1.6,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ALTOS DO INDAIA,CAMPO GRANDE,AL,SIM
2016-11-08,7.25,2.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ESPERANCA,CAMPO GRANDE,AL,SIM
2016-11-08,7.15,1.4,MANHA,MASCULINO,DIVORCIADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM COLIBRI,CRUZEIRO,SP,SIM
2016-11-08,7.05,1.3,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,DOURADINA,PR,SIM
2016-07-31,7.0,1.5,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,DOURADOS,MS,SIM
2016-09-08,7.0,1.5,MANHA,MASCULINO,CASADO,NIVEL TECNICO,MS,MATO GROSSO DO SUL,VILA TROMBINI,SAO PAULO,SP,SIM
2016-11-08,6.95,1.7,MANHA,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,LAGUNA CARAPA,MS,SIM
2016-08-08,6.95,1.7,NOITE,MASCULINO,DIVORCIADO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO EDUCACIONAL,TAUA,CE,SIM
2016-02-08,6.85,1.6,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARQUE DAS NACOES II,GLA3RIA DE DOURADOS,MS,SIM
2016-07-28,6.8,1.8,MANHA,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,VILA SAO FRANCISCO,AFOGADOS DA INGAZEIRA,PE,SIM
2017-03-01,6.75,1.5,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM VITORIA,DOURADOS,MS,SIM
2017-10-01,6.7,1.7,MANHA,FEMININO,SOLTEIRO,ESPECIALIZACAO,MS,MATO GROSSO DO SUL,JARDIM GUAICURUS,SAO JOSA DOS CAMPOS,SP,SIM
2016-12-08,6.5,2.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA ALICE,DIAMANTE DO NORTE,PR,SIM
2016-09-08,6.5,2.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ZONA RURAL,CURITIBA,PR,SIM
2016-07-28,6.25,1.5,MANHA,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,PARQUE ALVORADA,DOURADOS,MS,SIM
2016-08-08,6.2,1.7,MANHA,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,FATIMA DO SUL,MS,SIM
2016-11-08,6.2,1.2,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,DOURADOS,MS,SIM
2017-01-14,6.2,1.2,MANHA,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,KAU,SANTO ANTA NIO DO SUDOESTE,PR,SIM
2016-11-08,6.15,1.4,MANHA,FEMININO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,DOM PEPE,PORTO MURTINHO,MS,SIM
2016-04-08,6.15,1.4,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARQUE ALVORADA,RIO BRILHANTE,MS,SIM
2016-06-08,6.1,2.1,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ALTOS DO INDAIA,QUEDAS DO IGUAAU,PR,SIM
2016-11-08,6.05,1.3,MANHA,MASCULINO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,CAMPO DOURADO,DEODAPOLIS,MS,SIM
2016-11-08,6.05,1.3,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,PORTO MURTINHO,MS,SIM
2016-12-08,6.0,2.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ESTRELA PYTA,DOURADOS,MS,SIM
2017-03-01,6.0,2.0,MANHA,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,JARDIM IPANEMA,DOURADOS,MS,SIM
2016-07-31,5.95,1.2,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA POPULAR,JARDIM OLINDA,PR,SIM
2016-07-08,5.85,1.6,MANHA,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,CENTRO,GUARA,SP,SIM
2016-05-08,5.85,1.6,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,PARQUE ALVORADA,NOVA ANDRADINA,MS,SIM
2017-12-01,5.85,1.6,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,JARDIM FLAMBOYANT,MUNDO NOVO,BA,SIM
2017-05-01,5.8,1.8,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM SANTA TERRA,DOURADOS,MS,SIM
2016-09-08,5.8,1.3,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VITORIA,IVINHEMA,MS,SIM
2016-09-08,5.8,1.3,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,TOMAZINA,PR,SIM
2017-01-16,5.75,2.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,DIOCLECIO ARTUZI,DOURADOS,MS,SIM
2016-05-08,5.75,1.5,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CANAA III,DOURADOS,MS,SIM
2016-08-08,5.7,1.7,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO EDUCACIONAL,NOVA ANDRADINA,MS,SIM
2016-04-08,5.65,1.4,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,FATIMA DO SUL,MS,SIM
2017-10-01,5.65,1.4,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM RASSLEM,PONTA PORA,MS,SIM
2016-07-28,5.55,1.3,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM MARCIA,DOURADOS,MS,SIM
2017-10-01,5.5,1.5,MANHA,FEMININO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM SAO PEDRO,PONTA PORA,MS,SIM
2016-11-08,5.5,1.5,NOITE,FEMININO,CASADO,NIVEL TECNICO,MS,MATO GROSSO DO SUL,CENTRO,DOURADINA,PR,SIM
2016-08-08,5.5,1.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,ITA,SC,SIM
2017-06-01,5.3,1.3,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CAMPO DOURADO,COXIM,MS,SIM
2016-01-08,4.75,1.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARQUE DAS NACOES,DOURADOS,MS,NAO
2016-07-08,8.7,1.7,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,BAAA FORMOSA,RN,SIM
2016-07-28,8.35,2.1,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,MONTE VERDE,SAO PAULO,SP,SIM
2016-07-28,7.55,1.8,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,EGIDIO RIBEIRO,MARACAJU,MS,SIM
2016-01-08,7.3,1.3,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA GERENCIAL,MARACAJU,MS,SIM
2016-11-08,7.25,2.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,VILA ADRIEN,MARACAJU,MS,SIM
2016-08-13,7.25,1.5,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PORTO BELLO,CRUZ,CE,SIM
2016-06-08,7.1,2.1,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,INACINHA ROCHA,MARACAJU,MS,SIM
2016-12-08,7.05,2.3,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM GUANABARA,MARACAJU,MS,SIM
2016-12-08,7.0,2.0,NOITE,MASCULINO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,COOPHATRABALHO,ALECRIM,RS,SIM
2016-11-08,6.8,1.8,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ZONA RURAL,DOURADO,SP,SIM
2016-07-30,6.8,1.8,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,MARACAJU,MS,SIM
2016-08-13,6.65,2.4,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,PONTA PORA,MS,SIM
2016-06-08,6.6,2.1,NOITE,MASCULINO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,ITAPORA,MS,SIM
2016-08-08,6.6,1.6,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,ARACAJU,SE,SIM
2016-12-08,6.55,2.3,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,INACINHA ROCHA,MARACAJU,MS,SIM
2016-07-31,6.5,1.5,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,JARDIM,CE,SIM
2016-06-08,6.4,1.9,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EMA RIGO,MARACAJU,MS,SIM
2016-08-13,6.35,1.6,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,PARAGUAI,SIDROLANDIA,MS,SIM
2016-04-08,6.35,1.6,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,BAIRRO BNH,MARACAJU,MS,SIM
2016-08-13,6.25,2.0,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,CENTRO,CANOINHAS,SC,SIM
2016-01-08,6.15,1.4,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA GERENCIAL,MARACAJU,MS,SIM
2016-07-28,6.15,1.4,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EGIDIO RIBEIRO,MARACAJU,MS,SIM
2016-07-29,6.1,1.1,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JUQUITA,MARACAJU,MS,SIM
2017-01-15,6.05,1.8,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,MARAGARIDA,VARZEA GRANDE,PI,SIM
2016-04-08,6.05,1.3,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EGIDIO RIBEIRO,MARACAJU,MS,SIM
2017-01-16,6.0,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EGIDIO RIBEIRO,JARDIM,CE,SIM
2017-01-13,6.0,1.5,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,SAO RAFAEL,MARINGA,PR,SIM
2017-02-01,6.0,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,BELA VISTA,MS,SIM
2016-08-08,6.0,1.5,NOITE,FEMININO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,MONTE VERDE,DOURADOS,MS,SIM
2017-06-01,6.0,1.5,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CAMBARAI,MARACAJU,MS,SIM
2017-01-16,5.95,1.7,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,JUQUITA,MARACAJU,MS,SIM
2017-01-16,5.9,1.9,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,MORENINHA,MARACAJU,MS,SIM
2016-08-13,5.9,1.9,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARAGUAI,MARACAJU,MS,SIM
2016-08-08,5.85,1.6,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,MORENINHA,MARACAJU,MS,SIM
2016-12-08,5.8,1.8,MANHA,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,CENTRO,DOURADOS,MS,SIM
2016-07-28,5.8,1.8,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,PARAGUAI,MARACAJU,MS,SIM
2016-08-13,5.75,2.0,MANHA,MASCULINO,CASADO,NIVEL TECNICO,MS,MATO GROSSO DO SUL,CENTRO,BELA VISTA,MS,SIM
2016-07-29,5.75,2.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,GEAZONE,MARACAJU,MS,SIM
2016-12-08,5.75,2.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EGIDIO RIBEIRO,MARACAJU,MS,SIM
2017-05-01,5.75,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,GIRUA,RS,SIM
2017-05-01,5.75,1.5,MANHA,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,EMA RIGO,CAMPO GRANDE,AL,SIM
2016-04-08,5.75,1.5,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,VILA DO OVIDIO,MARACAJU,MS,SIM
2016-01-08,5.75,1.5,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,BNH,MARACAJU,MS,SIM
2016-07-31,5.75,1.5,NOITE,MASCULINO,SOLTEIRO,NIVEL TECNICO,MS,MATO GROSSO DO SUL,NAPOLEAO,MARACAJU,MS,SIM
2016-08-08,5.7,1.7,NOITE,MASCULINO,CASADO,ESPECIALIZACAO,MS,MATO GROSSO DO SUL,CENTRO,SAO MIGUEL DO OESTE,SC,SIM
2017-01-16,5.7,1.7,NOITE,FEMININO,DIVORCIADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,FORTALEZA 2,JARDIM,CE,SIM
2017-09-01,5.7,1.7,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JOSE BREJAO,VILHENA,RO,SIM
2016-08-13,5.65,1.9,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CENTRO,CANARANA,BA,SIM
2016-07-29,5.6,1.6,NOITE,FEMININO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,JUQUITA,AQUIDAUANA,MS,SIM
2016-01-08,5.6,1.1,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARAGUAI,MARACAJU,MS,SIM
2016-07-31,5.55,1.8,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA JUQUITA,MARACAJU,MS,SIM
2016-08-13,5.5,1.5,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA MORENINHA,MARACAJU,MS,SIM
2016-08-13,5.45,1.7,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,EMA RIGO,PONTA PORA,MS,SIM
2016-11-08,5.35,1.1,NOITE,FEMININO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA MARGARIDA,MARACAJU,MS,SIM
2017-05-01,5.25,1.5,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM LEONARDO,MARACAJU,MS,SIM
2016-07-30,5.15,1.4,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,INACINHA ROCHA,MARACAJU,MS,SIM
2016-07-28,4.95,1.2,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARAGUAI,MARACAJU,MS,NAO
2016-01-08,4.8,0.8,NOITE,MASCULINO,CASADO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,PORTO BELO,MARACAJU,MS,NAO
2016-08-13,4.75,1.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARAGUAI,MARACAJU,MS,NAO
2016-07-31,8.25,1.5,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,PA,PARA,OLIVEIRA BRITO,CAPANEMA,PA,SIM
2016-07-28,7.75,2.0,MANHA,MASCULINO,SOLTEIRO,SUPERIOR,PA,PARA,CENTRO,CAPANEMA,PA,SIM
2016-07-31,7.5,2.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,PA,PARA,SAO CRISTOVAO,CAPANEMA,PA,SIM
2016-12-08,7.45,1.7,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,PA,PARA,CENTRO,CAPANEMA,PA,SIM
2016-08-08,7.35,1.6,MANHA,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,PA,PARA,JADERLANDIA,FORTALEZA,CE,SIM
2016-12-08,7.15,1.9,NOITE,FEMININO,SOLTEIRO,SUPERIOR,PA,PARA,LEITELANDIA,CAPANEMA,PA,SIM
2016-08-08,7.1,1.6,MANHA,FEMININO,CASADO,ENSINO MEDIO,PA,PARA,SANTA LUZIA,PARAMBU,CE,SIM
2016-12-08,7.05,2.3,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,PA,PARA,CAMPINHO,ANANINDEUA,PA,SIM
2016-07-31,7.05,1.8,MANHA,FEMININO,CASADO,SUPERIOR,PA,PARA,CENTRO,BONITO,PA,SIM
2016-01-08,7.05,1.3,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,PA,PARA,CENTRO,GODOFREDO VIANA,MA,SIM
2016-01-08,7.0,2.0,MANHA,FEMININO,SOLTEIRO,SUPERIOR,PA,PARA,TANCREDO NEVES,CAPANEMA,PA,SIM
2016-01-08,6.95,1.2,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,PA,PARA,SAO PIO X,CAPANEMA,PA,SIM
2016-07-08,6.9,1.4,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,PA,PARA,TANCREDO NEVES,CAPANEMA,PA,SIM
2017-01-16,6.8,2.3,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,PA,PARA,PRIMEIRA,CAPANEMA,PA,SIM
